route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
9,12,2793,"TRENTON TRANSIT CENTER",1,"7881",1785
9,12,2794,"TRENTON TRANSIT CENTER",1,"7887",1786
9,12,2795,"TRENTON TRANSIT CENTER",1,"7805",1787
9,12,2796,"TRENTON TRANSIT CENTER",1,"7875",1788
9,12,2797,"TRENTON TRANSIT CENTER",1,"7879",1789
9,12,2798,"TRENTON TRANSIT CENTER",1,"7883",1790
9,12,2799,"TRENTON TRANSIT CENTER",1,"7859",1791
9,12,2800,"TRENTON TRANSIT CENTER",1,"7847",1792
9,12,2801,"TRENTON TRANSIT CENTER",1,"7855",1793
9,12,2802,"TRENTON TRANSIT CENTER",1,"7863",1794
9,12,2803,"TRENTON TRANSIT CENTER",1,"7867",1795
9,12,2804,"TRENTON TRANSIT CENTER",1,"7871",1796
9,12,2805,"TRENTON TRANSIT CENTER",1,"7825",1797
9,12,2806,"TRENTON TRANSIT CENTER",1,"7817",1798
9,12,2807,"TRENTON TRANSIT CENTER",1,"7821",1799
9,12,2808,"TRENTON TRANSIT CENTER",1,"7829",1800
9,12,2809,"TRENTON TRANSIT CENTER",1,"7841",1801
9,12,2810,"TRENTON TRANSIT CENTER",1,"7845",1802
9,12,2811,"TRENTON TRANSIT CENTER",1,"7853",1803
