,c_a,unit,scp,station,line_name,division,date,time,description,entries,exits
89,A052,R088,01-03-00,CORTLANDT ST,RNW,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,166192,397697
90,A053,R088,03-00-03,CORTLANDT ST,RNW,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,157851,278708
91,A053,R088,03-00-02,CORTLANDT ST,RNW,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,213717,226172
92,A053,R088,03-05-01,CORTLANDT ST,RNW,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,1,733
93,A053,R088,03-05-00,CORTLANDT ST,RNW,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,852124,0
94,A053,R088,03-00-01,CORTLANDT ST,RNW,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,130409,170052
95,A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,1126170,517315
96,A058,R001,01-00-01,WHITEHALL S-FRY,R1W,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,2067121,1635958
97,A058,R001,01-06-00,WHITEHALL S-FRY,R1W,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,117903675,597315
98,A058,R001,01-00-02,WHITEHALL S-FRY,R1W,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,4614241,1331398
99,A058,R001,01-00-03,WHITEHALL S-FRY,R1W,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,135419149,50569957
100,A058,R001,01-06-01,WHITEHALL S-FRY,R1W,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,1647680,4038278
101,A058,R001,01-00-00,WHITEHALL S-FRY,R1W,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,1823657,4236884
102,A058,R001,01-06-02,WHITEHALL S-FRY,R1W,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,167264,33674
103,A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,3611230,3455174
104,A060,R001,00-00-03,WHITEHALL S-FRY,R1W,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,2908523,462984
105,A060,R001,00-00-00,WHITEHALL S-FRY,R1W,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,4873774,2849417
106,A060,R001,00-00-01,WHITEHALL S-FRY,R1W,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,3878592,2442590
107,A060,R001,00-00-02,WHITEHALL S-FRY,R1W,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,1021159,827988
108,A060,R001,00-00-06,WHITEHALL S-FRY,R1W,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,507257,932378
109,A060,R001,00-00-05,WHITEHALL S-FRY,R1W,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,2356014,3413726
110,A060,R001,00-00-04,WHITEHALL S-FRY,R1W,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,804053,948457
111,A061,R142,00-03-03,DELANCEY/ESSEX,FJMZ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,1478384,5364294
112,A061,R142,00-03-02,DELANCEY/ESSEX,FJMZ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,2755703,4337632
113,A061,R142,00-00-02,DELANCEY/ESSEX,FJMZ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,939274,280414
114,A061,R142,00-03-01,DELANCEY/ESSEX,FJMZ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,3505131,2404366
115,A061,R142,00-03-00,DELANCEY/ESSEX,FJMZ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,2961517,2026137
116,A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,13684813,12151824
117,A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,11818661,3814806
118,A066,R118,00-00-00,CANAL ST,JNQRZ6W,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,1723179344,1763314827
119,A066,R118,00-00-02,CANAL ST,JNQRZ6W,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,339899439,2031244855
120,A066,R118,00-00-01,CANAL ST,JNQRZ6W,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,10407871,3398274
121,A083,R125,00-00-00,BROAD ST,JZ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,5827261,2157960
122,A083,R125,00-00-01,BROAD ST,JZ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,668650,326593
123,A083,R125,00-00-03,BROAD ST,JZ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,2312956,3470934
124,A083,R125,00-00-04,BROAD ST,JZ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,84666,696246
125,A083,R125,00-00-02,BROAD ST,JZ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,1014350,1112647
126,A084,R125,01-03-01,BROAD ST,JZ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,297761,4276
127,A084,R125,01-03-00,BROAD ST,JZ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,227225,12583
128,A084,R125,01-03-02,BROAD ST,JZ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,6580459,5292660
129,A084,R125,01-00-02,BROAD ST,JZ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,1401906,61440
130,A084,R125,01-00-01,BROAD ST,JZ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,48772,1600
131,A084,R125,01-00-00,BROAD ST,JZ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,249451,8449
132,A085,R125,02-05-00,BROAD ST,JZ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,0,1121
133,B004,R171,00-00-00,7 AV,BQ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,7453106,5489433
134,B004,R171,00-00-03,7 AV,BQ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,4561444,3911973
135,B004,R171,00-00-02,7 AV,BQ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,12049769,14522605
136,B004,R171,00-00-01,7 AV,BQ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,12918088,13485845
137,B009,R411,00-00-00,PARK PLACE,S,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,6608603,5830800
138,B009,R411,00-00-01,PARK PLACE,S,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,2449512,3546438
139,B009,R411,00-00-02,PARK PLACE,S,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,4352444,5190512
140,B009,R411,00-05-00,PARK PLACE,S,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,739,0
141,B009,R411,00-05-01,PARK PLACE,S,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,359,1124
142,B010,R412,00-03-00,BOTANIC GARDEN,S2345,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,5422274,2047534
143,B010,R412,00-00-00,BOTANIC GARDEN,S2345,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,86909,122762
144,B010,R412,00-03-02,BOTANIC GARDEN,S2345,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,114345,712844
145,B010,R412,00-03-01,BOTANIC GARDEN,S2345,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,316167,398724
146,B014,R148,00-00-00,PARKSIDE AV,BQ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,10682512,17284755
147,B014,R148,00-00-01,PARKSIDE AV,BQ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,15852562,9578770
148,B014,R148,00-00-02,PARKSIDE AV,BQ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,14824488,9125439
149,B019,R149,00-00-01,NEWKIRK PLAZA,BQ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,9413372,10929496
150,B019,R149,00-00-03,NEWKIRK PLAZA,BQ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,6148582,6801874
151,B019,R149,00-00-04,NEWKIRK PLAZA,BQ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,16933229,10601057
152,B019,R149,00-00-00,NEWKIRK PLAZA,BQ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,17681886,16711199
153,B019,R149,00-00-02,NEWKIRK PLAZA,BQ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,466315,618022
154,B025,R150,00-00-02,AVENUE U,BQ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,1624599,643544
155,B025,R150,00-00-03,AVENUE U,BQ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,10115527,12366383
156,B025,R150,00-00-00,AVENUE U,BQ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,5936712,3641407
157,B025,R150,00-00-01,AVENUE U,BQ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,7600185,2255159
158,B025,R150,00-05-01,AVENUE U,BQ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,67108864,16777297
159,B025,R150,00-05-00,AVENUE U,BQ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,100663509,0
160,B027,R136,00-00-05,SHEEPSHEAD BAY,BQ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,11356267,18796719
161,B027,R136,00-00-04,SHEEPSHEAD BAY,BQ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,11903064,7630214
162,B027,R136,00-00-02,SHEEPSHEAD BAY,BQ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,13404566,4965140
163,B027,R136,00-00-00,SHEEPSHEAD BAY,BQ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,2065544,8318180
164,B027,R136,00-00-01,SHEEPSHEAD BAY,BQ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,5045854,5828523
165,B027,R136,00-00-03,SHEEPSHEAD BAY,BQ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,3924975,922113
166,B028,R136,01-00-01,SHEEPSHEAD BAY,BQ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,117378,41274
167,B028,R136,01-00-00,SHEEPSHEAD BAY,BQ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,354732,1007341
168,B028,R136,01-00-02,SHEEPSHEAD BAY,BQ,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,384978,62607
169,C018,R197,00-00-00,36 ST,DNR,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,6087623,7771451
170,C018,R197,00-00-04,36 ST,DNR,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,12623888,5793684
171,C018,R197,00-00-01,36 ST,DNR,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,4958677,3463120
172,C018,R197,00-00-02,36 ST,DNR,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,9619087,6183290
173,C018,R197,00-00-03,36 ST,DNR,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,8950329,6393843
174,C018,R197,00-00-05,36 ST,DNR,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,9669334,2010709
175,D001,R390,01-00-02,8 AV,N,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,139878,142051
176,D001,R390,01-00-03,8 AV,N,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,71580,71677
177,D001,R390,01-00-04,8 AV,N,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,36474,21215
178,D001,R390,01-00-00,8 AV,N,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,146669,116893
179,D001,R390,01-00-01,8 AV,N,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,145930,172734
180,D002,R390,00-03-00,8 AV,N,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,3207609,5012190
181,D002,R390,00-03-03,8 AV,N,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,3224177,2061165
182,D002,R390,00-06-01,8 AV,N,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,1,50
183,D002,R390,00-06-00,8 AV,N,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,64,0
184,D002,R390,00-00-00,8 AV,N,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,99557,321356
185,D002,R390,00-00-02,8 AV,N,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,178906,243579
186,D002,R390,00-00-01,8 AV,N,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,5463898,3717030
187,D002,R390,00-03-01,8 AV,N,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,4568985,8645380
188,D002,R390,00-03-02,8 AV,N,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,2787233,2642751
189,D003,R391,00-03-00,FT HAMILTON PKY,N,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,6196515,5204457
190,D003,R391,00-03-01,FT HAMILTON PKY,N,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,125419,135540
191,D003,R391,00-00-01,FT HAMILTON PKY,N,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,2873640,2911888
192,D003,R391,00-00-00,FT HAMILTON PKY,N,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,2870107,2895229
193,D004,R391,01-05-01,FT HAMILTON PKY,N,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,43,660
194,D004,R391,01-06-00,FT HAMILTON PKY,N,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,718484,30611
195,D004,R391,01-06-01,FT HAMILTON PKY,N,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,1172000,55933
196,D004,R391,01-05-00,FT HAMILTON PKY,N,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,202,0
197,D005,R398,00-00-02,NEW UTRECHT AV,ND,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,5105057,10742809
198,D005,R398,00-00-00,NEW UTRECHT AV,ND,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,64416,16105
199,D005,R398,00-00-04,NEW UTRECHT AV,ND,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,33052,189736
200,D005,R398,00-00-03,NEW UTRECHT AV,ND,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,60419,96391
201,D005,R398,00-06-00,NEW UTRECHT AV,ND,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,67068,27136
202,D005,R398,00-06-01,NEW UTRECHT AV,ND,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,1434122,654480
203,D005,R398,00-00-01,NEW UTRECHT AV,ND,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,5565676,3931967
204,D005,R398,00-03-01,NEW UTRECHT AV,ND,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,0,439
205,D005,R398,00-03-00,NEW UTRECHT AV,ND,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,262741,65536
206,D006,R398,01-06-00,NEW UTRECHT AV,ND,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,961489,145656
207,D006,R398,01-06-01,NEW UTRECHT AV,ND,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,2636858,2740021
208,D006,R398,01-05-01,NEW UTRECHT AV,ND,BMT,2019-12-27T00:00:00.000,00:00:00,REGULAR,13,561
