,c_a,unit,scp,station,line_name,division,date,time,description,entries,exits
552,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-16T00:00:00.000,04:00:00,REGULAR,6328480,2141541
553,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-16T00:00:00.000,00:00:00,REGULAR,6328434,2141537
554,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-15T00:00:00.000,20:00:00,REGULAR,6328220,2141516
555,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-15T00:00:00.000,16:00:00,REGULAR,6327455,2141452
556,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-15T00:00:00.000,12:00:00,REGULAR,6327129,2141385
557,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-15T00:00:00.000,08:00:00,REGULAR,6326988,2141138
558,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-15T00:00:00.000,04:00:00,REGULAR,6326949,2141024
559,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-15T00:00:00.000,00:00:00,REGULAR,6326922,2141018
560,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-14T00:00:00.000,20:00:00,REGULAR,6326716,2140991
561,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-14T00:00:00.000,16:00:00,REGULAR,6325912,2140919
562,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-14T00:00:00.000,12:00:00,REGULAR,6325511,2140856
563,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-14T00:00:00.000,08:00:00,REGULAR,6325357,2140618
564,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-14T00:00:00.000,04:00:00,REGULAR,6325302,2140520
565,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-14T00:00:00.000,00:00:00,REGULAR,6325291,2140520
566,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-13T00:00:00.000,20:00:00,REGULAR,6325094,2140499
567,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-13T00:00:00.000,16:00:00,REGULAR,6324341,2140432
568,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-13T00:00:00.000,12:00:00,REGULAR,6324014,2140359
569,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-13T00:00:00.000,08:00:00,REGULAR,6323826,2140098
570,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-13T00:00:00.000,04:00:00,REGULAR,6323767,2139992
571,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-13T00:00:00.000,00:00:00,REGULAR,6323746,2139983
572,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-12T00:00:00.000,20:00:00,REGULAR,6323506,2139970
573,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-12T00:00:00.000,16:00:00,REGULAR,6322629,2139901
574,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-12T00:00:00.000,12:00:00,REGULAR,6322283,2139859
575,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-12T00:00:00.000,08:00:00,REGULAR,6322113,2139609
576,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-12T00:00:00.000,04:00:00,REGULAR,6322052,2139496
577,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-12T00:00:00.000,00:00:00,REGULAR,6322021,2139490
578,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-11T00:00:00.000,20:00:00,REGULAR,6321750,2139462
579,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-11T00:00:00.000,16:00:00,REGULAR,6320761,2139418
580,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-11T00:00:00.000,12:00:00,REGULAR,6320485,2139356
581,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-11T00:00:00.000,08:00:00,REGULAR,6320326,2139106
582,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-11T00:00:00.000,04:00:00,REGULAR,6320280,2139000
583,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-11T00:00:00.000,00:00:00,REGULAR,6320260,2138996
584,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-10T00:00:00.000,20:00:00,REGULAR,6320143,2138980
585,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-10T00:00:00.000,16:00:00,REGULAR,6319945,2138937
586,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-10T00:00:00.000,12:00:00,REGULAR,6319759,2138889
587,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-10T00:00:00.000,08:00:00,REGULAR,6319661,2138821
588,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-10T00:00:00.000,04:00:00,REGULAR,6319649,2138805
589,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-10T00:00:00.000,00:00:00,REGULAR,6319633,2138801
590,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-09T00:00:00.000,20:00:00,REGULAR,6319491,2138779
591,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-09T00:00:00.000,16:00:00,REGULAR,6319212,2138731
592,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-09T00:00:00.000,12:00:00,REGULAR,6318985,2138669
593,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-09T00:00:00.000,08:00:00,REGULAR,6318905,2138584
594,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-09T00:00:00.000,04:00:00,REGULAR,6318888,2138549
595,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-09T00:00:00.000,00:00:00,REGULAR,6318862,2138544
596,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-01T00:00:00.000,20:00:00,REGULAR,6311003,2135964
597,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-01T00:00:00.000,16:00:00,REGULAR,6310426,2135934
598,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-01T00:00:00.000,12:00:00,REGULAR,6309944,2135882
599,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-01T00:00:00.000,08:00:00,REGULAR,6309777,2135689
600,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-01T00:00:00.000,04:00:00,REGULAR,6309751,2135613
601,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-09-01T00:00:00.000,00:00:00,REGULAR,6309733,2135608
602,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-31T00:00:00.000,20:00:00,REGULAR,6309539,2135593
603,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-31T00:00:00.000,16:00:00,REGULAR,6308842,2135532
604,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-31T00:00:00.000,12:00:00,REGULAR,6308558,2135472
605,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-31T00:00:00.000,08:00:00,REGULAR,6308409,2135274
606,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-31T00:00:00.000,04:00:00,REGULAR,6308377,2135187
607,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-31T00:00:00.000,00:00:00,REGULAR,6308352,2135186
608,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-30T00:00:00.000,20:00:00,REGULAR,6308174,2135159
609,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-30T00:00:00.000,16:00:00,REGULAR,6307438,2135066
610,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-30T00:00:00.000,12:00:00,REGULAR,6307147,2135005
611,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-30T00:00:00.000,08:00:00,REGULAR,6306987,2134803
612,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-30T00:00:00.000,04:00:00,REGULAR,6306965,2134719
613,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-30T00:00:00.000,00:00:00,REGULAR,6306953,2134713
614,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-29T00:00:00.000,20:00:00,REGULAR,6306781,2134696
615,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-29T00:00:00.000,16:00:00,REGULAR,6306111,2134637
616,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-29T00:00:00.000,12:00:00,REGULAR,6305834,2134588
617,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-29T00:00:00.000,08:00:00,REGULAR,6305696,2134529
618,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-29T00:00:00.000,04:00:00,REGULAR,6305666,2134506
619,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-29T00:00:00.000,00:00:00,REGULAR,6305650,2134506
620,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-28T00:00:00.000,20:00:00,REGULAR,6305476,2134497
621,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-28T00:00:00.000,16:00:00,REGULAR,6304829,2134469
622,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-28T00:00:00.000,12:00:00,REGULAR,6304573,2134429
623,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-28T00:00:00.000,08:00:00,REGULAR,6304432,2134202
624,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-28T00:00:00.000,04:00:00,REGULAR,6304397,2134121
625,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-28T00:00:00.000,00:00:00,REGULAR,6304389,2134118
626,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-27T00:00:00.000,20:00:00,REGULAR,6304278,2134101
627,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-27T00:00:00.000,16:00:00,REGULAR,6304096,2134074
628,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-27T00:00:00.000,12:00:00,REGULAR,6303971,2134024
629,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-27T00:00:00.000,08:00:00,REGULAR,6303908,2133965
630,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-27T00:00:00.000,04:00:00,REGULAR,6303900,2133949
631,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-27T00:00:00.000,00:00:00,REGULAR,6303877,2133946
632,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-26T00:00:00.000,20:00:00,REGULAR,6303739,2133926
633,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-26T00:00:00.000,16:00:00,REGULAR,6303508,2133882
634,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-26T00:00:00.000,12:00:00,REGULAR,6303309,2133830
635,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-26T00:00:00.000,08:00:00,REGULAR,6303237,2133753
636,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-26T00:00:00.000,04:00:00,REGULAR,6303225,2133730
637,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-26T00:00:00.000,00:00:00,REGULAR,6303202,2133729
638,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-25T00:00:00.000,20:00:00,REGULAR,6303007,2133711
639,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-25T00:00:00.000,16:00:00,REGULAR,6302352,2133657
640,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-25T00:00:00.000,12:00:00,REGULAR,6302032,2133601
641,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-25T00:00:00.000,08:00:00,REGULAR,6301903,2133378
642,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-25T00:00:00.000,04:00:00,REGULAR,6301868,2133293
643,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-25T00:00:00.000,00:00:00,REGULAR,6301850,2133292
644,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-24T00:00:00.000,20:00:00,REGULAR,6301655,2133274
645,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-24T00:00:00.000,16:00:00,REGULAR,6300885,2133214
646,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-24T00:00:00.000,12:00:00,REGULAR,6300594,2133154
647,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-24T00:00:00.000,08:00:00,REGULAR,6300438,2132941
648,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-24T00:00:00.000,04:00:00,REGULAR,6300395,2132854
649,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-24T00:00:00.000,00:00:00,REGULAR,6300372,2132854
650,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-23T00:00:00.000,20:00:00,REGULAR,6300157,2132848
651,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-23T00:00:00.000,16:00:00,REGULAR,6299485,2132834
652,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-23T00:00:00.000,12:00:00,REGULAR,6299225,2132815
653,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-23T00:00:00.000,08:00:00,REGULAR,6299064,2132776
654,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-23T00:00:00.000,04:00:00,REGULAR,6299021,2132757
655,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-23T00:00:00.000,00:00:00,REGULAR,6299015,2132756
656,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-22T00:00:00.000,20:00:00,REGULAR,6298845,2132741
657,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-22T00:00:00.000,16:00:00,REGULAR,6298217,2132730
658,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-22T00:00:00.000,12:00:00,REGULAR,6297978,2132719
659,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-22T00:00:00.000,08:00:00,REGULAR,6297863,2132661
660,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-22T00:00:00.000,04:00:00,REGULAR,6297837,2132643
661,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-22T00:00:00.000,00:00:00,REGULAR,6297828,2132643
662,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-21T00:00:00.000,20:00:00,REGULAR,6297665,2132638
663,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-21T00:00:00.000,16:00:00,REGULAR,6296965,2132625
664,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-21T00:00:00.000,12:00:00,REGULAR,6296729,2132613
665,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-21T00:00:00.000,08:00:00,REGULAR,6296575,2132564
666,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-21T00:00:00.000,04:00:00,REGULAR,6296543,2132542
667,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-21T00:00:00.000,00:00:00,REGULAR,6296534,2132542
668,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-20T00:00:00.000,20:00:00,REGULAR,6296418,2132541
669,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-20T00:00:00.000,16:00:00,REGULAR,6296272,2132529
670,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-20T00:00:00.000,12:00:00,REGULAR,6296143,2132521
671,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-20T00:00:00.000,08:00:00,REGULAR,6296064,2132509
672,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-20T00:00:00.000,04:00:00,REGULAR,6296053,2132503
673,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-20T00:00:00.000,00:00:00,REGULAR,6296039,2132503
674,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-19T00:00:00.000,20:00:00,REGULAR,6295904,2132493
675,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-19T00:00:00.000,16:00:00,REGULAR,6295684,2132482
676,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-19T00:00:00.000,12:00:00,REGULAR,6295513,2132471
677,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-19T00:00:00.000,08:00:00,REGULAR,6295438,2132457
678,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-19T00:00:00.000,04:00:00,REGULAR,6295425,2132451
679,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-19T00:00:00.000,00:00:00,REGULAR,6295409,2132450
680,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-18T00:00:00.000,20:00:00,REGULAR,6295244,2132442
681,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-18T00:00:00.000,16:00:00,REGULAR,6294622,2132424
682,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-18T00:00:00.000,12:00:00,REGULAR,6294343,2132397
683,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-18T00:00:00.000,08:00:00,REGULAR,6294191,2132349
684,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-18T00:00:00.000,04:00:00,REGULAR,6294165,2132318
685,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-18T00:00:00.000,00:00:00,REGULAR,6294144,2132318
686,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-17T00:00:00.000,20:00:00,REGULAR,6293931,2132313
687,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-17T00:00:00.000,16:00:00,REGULAR,6293190,2132294
688,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-17T00:00:00.000,12:00:00,REGULAR,6292908,2132279
689,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-17T00:00:00.000,08:00:00,REGULAR,6292772,2132171
690,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-17T00:00:00.000,04:00:00,REGULAR,6292734,2132098
691,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-17T00:00:00.000,00:00:00,REGULAR,6292715,2132097
692,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-16T00:00:00.000,20:00:00,REGULAR,6292487,2132075
693,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-16T00:00:00.000,16:00:00,REGULAR,6291775,2132014
694,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-16T00:00:00.000,12:00:00,REGULAR,6291506,2131952
695,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-16T00:00:00.000,08:00:00,REGULAR,6291353,2131714
696,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-16T00:00:00.000,04:00:00,REGULAR,6291317,2131624
697,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-16T00:00:00.000,00:00:00,REGULAR,6291302,2131624
698,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-15T00:00:00.000,20:00:00,REGULAR,6291088,2131599
699,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-15T00:00:00.000,16:00:00,REGULAR,6290395,2131518
700,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-15T00:00:00.000,12:00:00,REGULAR,6290105,2131433
701,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-15T00:00:00.000,08:00:00,REGULAR,6289964,2131200
702,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-15T00:00:00.000,04:00:00,REGULAR,6289941,2131093
703,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-15T00:00:00.000,00:00:00,REGULAR,6289919,2131093
704,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-14T00:00:00.000,20:00:00,REGULAR,6289737,2131080
705,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-14T00:00:00.000,16:00:00,REGULAR,6289079,2131031
706,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-14T00:00:00.000,12:00:00,REGULAR,6288818,2130967
707,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-14T00:00:00.000,08:00:00,REGULAR,6288662,2130722
708,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-14T00:00:00.000,04:00:00,REGULAR,6288624,2130643
709,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-14T00:00:00.000,00:00:00,REGULAR,6288610,2130640
710,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-13T00:00:00.000,20:00:00,REGULAR,6288513,2130630
711,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-13T00:00:00.000,16:00:00,REGULAR,6288330,2130599
712,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-13T00:00:00.000,12:00:00,REGULAR,6288201,2130551
713,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-13T00:00:00.000,08:00:00,REGULAR,6288143,2130485
714,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-13T00:00:00.000,04:00:00,REGULAR,6288126,2130468
715,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-13T00:00:00.000,00:00:00,REGULAR,6288108,2130468
716,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-12T00:00:00.000,20:00:00,REGULAR,6287984,2130445
717,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-12T00:00:00.000,16:00:00,REGULAR,6287762,2130410
718,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-12T00:00:00.000,12:00:00,REGULAR,6287551,2130364
719,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-12T00:00:00.000,08:00:00,REGULAR,6287469,2130269
720,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-12T00:00:00.000,04:00:00,REGULAR,6287451,2130238
721,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-12T00:00:00.000,00:00:00,REGULAR,6287419,2130235
722,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-11T00:00:00.000,20:00:00,REGULAR,6287240,2130204
723,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-11T00:00:00.000,16:00:00,REGULAR,6286589,2130131
724,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-11T00:00:00.000,12:00:00,REGULAR,6286257,2130061
725,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-11T00:00:00.000,08:00:00,REGULAR,6286122,2129842
726,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-11T00:00:00.000,04:00:00,REGULAR,6286087,2129755
727,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-11T00:00:00.000,00:00:00,REGULAR,6286071,2129753
728,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-10T00:00:00.000,20:00:00,REGULAR,6285841,2129733
729,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-10T00:00:00.000,16:00:00,REGULAR,6285101,2129652
730,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-10T00:00:00.000,12:00:00,REGULAR,6284798,2129586
731,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-10T00:00:00.000,08:00:00,REGULAR,6284673,2129340
732,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-10T00:00:00.000,04:00:00,REGULAR,6284637,2129246
733,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-10T00:00:00.000,00:00:00,REGULAR,6284615,2129245
734,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-09T00:00:00.000,20:00:00,REGULAR,6284412,2129214
735,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-09T00:00:00.000,16:00:00,REGULAR,6283687,2129142
736,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-09T00:00:00.000,12:00:00,REGULAR,6283406,2129082
737,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-09T00:00:00.000,08:00:00,REGULAR,6283255,2128806
738,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-09T00:00:00.000,04:00:00,REGULAR,6283221,2128704
739,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-09T00:00:00.000,00:00:00,REGULAR,6283205,2128698
740,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-08T00:00:00.000,20:00:00,REGULAR,6282988,2128675
741,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-08T00:00:00.000,16:00:00,REGULAR,6282274,2128621
742,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-08T00:00:00.000,12:00:00,REGULAR,6281988,2128578
743,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-08T00:00:00.000,08:00:00,REGULAR,6281843,2128348
744,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-08T00:00:00.000,04:00:00,REGULAR,6281811,2128261
745,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-08T00:00:00.000,00:00:00,REGULAR,6281793,2128259
746,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-07T00:00:00.000,20:00:00,REGULAR,6281619,2128235
747,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-07T00:00:00.000,16:00:00,REGULAR,6280981,2128175
748,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-07T00:00:00.000,12:00:00,REGULAR,6280724,2128109
749,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-07T00:00:00.000,08:00:00,REGULAR,6280569,2127885
750,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-07T00:00:00.000,04:00:00,REGULAR,6280540,2127780
751,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-07T00:00:00.000,00:00:00,REGULAR,6280528,2127777
752,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-06T00:00:00.000,20:00:00,REGULAR,6280433,2127759
753,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-06T00:00:00.000,16:00:00,REGULAR,6280259,2127735
754,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-06T00:00:00.000,12:00:00,REGULAR,6280137,2127698
755,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-06T00:00:00.000,08:00:00,REGULAR,6280064,2127649
756,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-06T00:00:00.000,04:00:00,REGULAR,6280049,2127635
757,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-06T00:00:00.000,00:00:00,REGULAR,6280027,2127627
758,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-05T00:00:00.000,20:00:00,REGULAR,6279910,2127607
759,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-05T00:00:00.000,16:00:00,REGULAR,6279735,2127566
760,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-05T00:00:00.000,12:00:00,REGULAR,6279542,2127523
761,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-05T00:00:00.000,08:00:00,REGULAR,6279469,2127454
762,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-05T00:00:00.000,04:00:00,REGULAR,6279449,2127431
763,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-05T00:00:00.000,00:00:00,REGULAR,6279420,2127425
764,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-04T00:00:00.000,20:00:00,REGULAR,6279235,2127397
765,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-04T00:00:00.000,16:00:00,REGULAR,6278585,2127330
766,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-04T00:00:00.000,12:00:00,REGULAR,6278280,2127265
767,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-04T00:00:00.000,08:00:00,REGULAR,6278140,2127075
768,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-04T00:00:00.000,04:00:00,REGULAR,6278107,2127016
769,A002,R051,02-00-00,59 ST,NQR456W,BMT,2017-08-04T00:00:00.000,00:00:00,REGULAR,6278085,2127012
