"","created_at","id","id_str","full_text","truncated","display_text_range","source","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","contributors","is_quote_status","retweet_count","favorite_count","favorited","retweeted","possibly_sensitive","lang","quoted_status_id","quoted_status_id_str","text","favorited_by","scopes","display_text_width","retweeted_status","quoted_status_permalink","quote_count","timestamp_ms","reply_count","filter_level","query","withheld_scope","withheld_copyright","withheld_in_countries","possibly_sensitive_appealable"
"1",2022-10-10 11:15:21,1579490778761596928,"1579490778761596928","A man was fatally stabbed during a feud aboard an MTA bus in the Bronx, the eighth person to be killed in the transit system this year, and the third person to be fatally stabbed in transit in 10 days. https://t.co/l3NKD0qfhq https://t.co/aqeCmWubiO",FALSE,225,"<a href=""https://trueanthem.com/"" rel=""nofollow"">True Anthem</a>",NA,NA,NA,NA,NA,NA,FALSE,108,178,FALSE,FALSE,FALSE,"en",NA,NA,"A man was fatally stabbed during a feud aboard an MTA bus in the Bronx, the eighth person to be killed in the transit system this year, and the third person to be fatally stabbed in transit in 10 days. https://t.co/l3NKD0qfhq https://t.co/aqeCmWubiO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2022-10-10 00:17:38,1579325256137068544,"1579325256137068544","Man stabbed to death on MTA bus in the Bronx https://t.co/3xVvPSZflh https://t.co/zz1l3wTlag",FALSE,68,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,FALSE,33,47,FALSE,FALSE,FALSE,"en",NA,NA,"Man stabbed to death on MTA bus in the Bronx https://t.co/3xVvPSZflh https://t.co/zz1l3wTlag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2022-10-09 23:32:41,1579313945034489856,"1579313945034489857","A man died after he was stabbed on a Bronx MTA bus. 

https://t.co/RIgfyoY7nh",FALSE,77,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1579299927762829312,"1579299927762829312",9763482,"9763482","NYDailyNews",NA,FALSE,23,50,FALSE,FALSE,FALSE,"en",NA,NA,"A man died after he was stabbed on a Bronx MTA bus. 

https://t.co/RIgfyoY7nh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2022-10-11 16:21:22,1579930175889846272,"1579930175889846272","Update: MARC Camden 848 - Delay -- Camden Line Train 848 (3:30 dpt Wash) is operating with a 25-30 minute delay due to CSX freight train interference.  https://t.co/vfDNlXoD5x",FALSE,175,"<a href=""http://mta.maryland.gov"" rel=""nofollow"">MTA Maryland Alerts</a>",NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,FALSE,"en",NA,NA,"Update: MARC Camden 848 - Delay -- Camden Line Train 848 (3:30 dpt Wash) is operating with a 25-30 minute delay due to CSX freight train interference.  https://t.co/vfDNlXoD5x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",2022-10-11 16:20:51,1579930045061046272,"1579930045061046272","MTA work crews have been dispatched to Euclid Ave to fix heretofore-unseen problems. We hope to have regular service restored soon. https://t.co/iqDTEfYgRH",FALSE,155,"<a href=""https://github.com/harpojaeger/service-changes"" rel=""nofollow"">mta-fake-service-changes</a>",NA,NA,NA,NA,NA,NA,TRUE,0,0,FALSE,FALSE,FALSE,"en",1579930023297167360,"1579930023297167360","MTA work crews have been dispatched to Euclid Ave to fix heretofore-unseen problems. We hope to have regular service restored soon. https://t.co/iqDTEfYgRH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",2022-10-11 16:20:44,1579930016183635968,"1579930016183635970","When’s the next downtown 1 train on 125th train station. Cause one passed by and kept going. Also the platform is starting to get packed. @mta",FALSE,142,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,"en",NA,NA,"When’s the next downtown 1 train on 125th train station. Cause one passed by and kept going. Also the platform is starting to get packed. @mta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",2022-10-11 16:20:23,1579929930259128320,"1579929930259128320","Recent vibes of #Revotober.
Support #MilkTeaAlliance and allies. 
——
More: https://t.co/10NEM0euix
Original tweet by @Galacia_00
Link: https://t.co/nZMb1cSF76 https://t.co/W7LL2MXpH4",FALSE,158,"<a href=""https://twit-auth-bot.herokuapp.com/callback"" rel=""nofollow"">MilkTeaAlliance vibes</a>",NA,NA,NA,NA,NA,NA,TRUE,0,1,FALSE,FALSE,FALSE,"en",1579144739202269184,"1579144739202269187","Recent vibes of #Revotober.
Support #MilkTeaAlliance and allies. 
——
More: https://t.co/10NEM0euix
Original tweet by @Galacia_00
Link: https://t.co/nZMb1cSF76 https://t.co/W7LL2MXpH4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",2022-10-11 16:20:12,1579929885031944192,"1579929885031944193","ICYMI, here's a small sampling of last weekend's football action! Feast your eyes on big plays from:

3<U+20E3> Daniel Bell, @MTA_Athletics 
<U+270C><U+FE0F>Robbie Walker, @MTA_Athletics 
1<U+20E3> Malcolm Bussey, @StFXAthletics https://t.co/EfpwPk7fGf",FALSE,200,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,FALSE,"en",NA,NA,"ICYMI, here's a small sampling of last weekend's football action! Feast your eyes on big plays from:

3<U+20E3> Daniel Bell, @MTA_Athletics 
<U+270C><U+FE0F>Robbie Walker, @MTA_Athletics 
1<U+20E3> Malcolm Bussey, @StFXAthletics https://t.co/EfpwPk7fGf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",2022-10-11 16:16:38,1579928986859163648,"1579928986859163649","@smorecreative @DarkBlueTrash it truly is mta keith and blue didn't even know......<U+0001F440>",FALSE,84,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1579914424030068736,"1579914424030068742",2619000232,"2619000232","smorecreative",NA,FALSE,0,0,FALSE,FALSE,NA,"en",NA,NA,"@smorecreative @DarkBlueTrash it truly is mta keith and blue didn't even know......<U+0001F440>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",2022-10-11 16:10:02,1579927324597702656,"1579927324597702656","#Atrain #Ctrain and #Etrain have delays Delays #MTA https://t.co/jh4U3CbEJS",FALSE,75,"<a href=""http://www.subwaystats.com"" rel=""nofollow"">SubwayStats</a>",NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,FALSE,"en",NA,NA,"#Atrain #Ctrain and #Etrain have delays Delays #MTA https://t.co/jh4U3CbEJS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2022-10-11 16:07:49,1579926768370475008,"1579926768370475008","@NYCTBus @MTA why is there no X28 at the Broadway/Exchange Alley location headed for Brooklyn?",FALSE,94,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,69797010,"69797010","NYCTBus",NA,FALSE,0,0,FALSE,FALSE,NA,"en",NA,NA,"@NYCTBus @MTA why is there no X28 at the Broadway/Exchange Alley location headed for Brooklyn?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2022-10-11 16:06:56,1579926543022755840,"1579926543022755840","MARC Camden 848 - Delay -- Camden Line Train 848 (3:30 dpt Wash) is operating with a 15-20 minute delay due to CSX freight train interference.  https://t.co/vfDNlXoD5x",FALSE,167,"<a href=""http://mta.maryland.gov"" rel=""nofollow"">MTA Maryland Alerts</a>",NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,FALSE,"en",NA,NA,"MARC Camden 848 - Delay -- Camden Line Train 848 (3:30 dpt Wash) is operating with a 15-20 minute delay due to CSX freight train interference.  https://t.co/vfDNlXoD5x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",2022-10-11 16:06:39,1579926474278449152,"1579926474278449153","@JustinBrannan I must admit, with money so tight I am baffled why @NYCMayor and @NYCCouncil would approve 35 million for a small linear park on the RBB ROW right above 500+ acre Forest Park, while simultaneously MTA considers reactivation which, if green lighted, would destroy said park.",FALSE,288,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1579861370350489600,"1579861370350489600",62637176,"62637176","JustinBrannan",NA,FALSE,1,2,FALSE,FALSE,NA,"en",NA,NA,"@JustinBrannan I must admit, with money so tight I am baffled why @NYCMayor and @NYCCouncil would approve 35 million for a small linear park on the RBB ROW right above 500+ acre Forest Park, while simultaneously MTA considers reactivation which, if green lighted, would destroy said park.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",2022-10-11 16:05:04,1579926075941220352,"1579926075941220352","NYCT* OOPS",FALSE,10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1579926011566706688,"1579926011566706689",868333521521090560,"868333521521090560","yoonohae",NA,FALSE,0,0,FALSE,FALSE,NA,"en",NA,NA,"NYCT* OOPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",2022-10-11 16:02:33,1579925440772575232,"1579925440772575232","MTA work crews have been dispatched to Ave N to fix boy problems. We hope to have regular service restored soon. https://t.co/wkYdPORd1I",FALSE,136,"<a href=""https://github.com/harpojaeger/service-changes"" rel=""nofollow"">mta-fake-service-changes</a>",NA,NA,NA,NA,NA,NA,TRUE,0,0,FALSE,FALSE,FALSE,"en",1579925418941218816,"1579925418941218816","MTA work crews have been dispatched to Ave N to fix boy problems. We hope to have regular service restored soon. https://t.co/wkYdPORd1I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",2022-10-11 16:01:39,1579925212996722688,"1579925212996722688","@mta fuck you",FALSE,13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,94129050,"94129050","MTA",NA,FALSE,0,0,FALSE,FALSE,NA,"en",NA,NA,"@mta fuck you",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",2022-10-11 15:59:26,1579924656051867648,"1579924656051867650","@urbanfoxe There is currently no <U+200C>1<U+200C> train service between <U+200C>137 St and <U+200C>242 St<U+200C> while FDNY responds to a report of smoke at <U+200C>191 St<U+200C>. For alternative service to your location, we recommend using the Plan A Trip feature at https://t.co/mxjoMGW06O or the MYmta app. You can also DM us. ^AW https://t.co/ic53YTRWK7",FALSE,287,"<a href=""http://www.conversocial.com"" rel=""nofollow"">Verint Messaging</a>",1579923980953489408,"1579923980953489408",20734655,"20734655","urbanfoxe",NA,FALSE,0,0,FALSE,FALSE,FALSE,"en",NA,NA,"@urbanfoxe There is currently no <U+200C>1<U+200C> train service between <U+200C>137 St and <U+200C>242 St<U+200C> while FDNY responds to a report of smoke at <U+200C>191 St<U+200C>. For alternative service to your location, we recommend using the Plan A Trip feature at https://t.co/mxjoMGW06O or the MYmta app. You can also DM us. ^AW https://t.co/ic53YTRWK7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",2022-10-11 15:56:31,1579923921151090688,"1579923921151090691","i would put hands on the whole MTA if i could",FALSE,45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,"en",NA,NA,"i would put hands on the whole MTA if i could",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",2022-10-11 15:56:19,1579923873445085184,"1579923873445085185","@MostlyDiff @2AvSagas That would require working with the MTA. They didn't even mention this in the 20 year needs assessment (tho they are still working on that report)",FALSE,168,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1579923388424155136,"1579923388424155136",119660300,"119660300","MostlyDiff",NA,FALSE,1,3,FALSE,FALSE,NA,"en",NA,NA,"@MostlyDiff @2AvSagas That would require working with the MTA. They didn't even mention this in the 20 year needs assessment (tho they are still working on that report)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",2022-10-11 15:56:03,1579923806646247424,"1579923806646247425","so i go to call the collections company, and the number doesn’t work. great. i call @MTA bridges and tunnels, one hour long wait. can’t login either cuz they disabled my account. i literally can’t say fuck you enough right now",FALSE,226,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1579923603180572672,"1579923603180572672",19255951,"19255951","volxine",NA,FALSE,0,1,FALSE,FALSE,NA,"en",NA,NA,"so i go to call the collections company, and the number doesn’t work. great. i call @MTA bridges and tunnels, one hour long wait. can’t login either cuz they disabled my account. i literally can’t say fuck you enough right now",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",2022-10-11 15:55:15,1579923603180572672,"1579923603180572672","so here’s something cool. i had an unpaid toll with EZpass / @MTA , wasn’t my fault. whatever. went to go and pay it just now, and found it went to collections after two weeks (what the fuck) (1/2)",FALSE,197,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,"en",NA,NA,"so here’s something cool. i had an unpaid toll with EZpass / @MTA , wasn’t my fault. whatever. went to go and pay it just now, and found it went to collections after two weeks (what the fuck) (1/2)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",2022-10-11 15:54:53,1579923510163406848,"1579923510163406848","MTA work crews have been dispatched to 23rd St to fix singing problems. We hope to have regular service restored soon. https://t.co/ZgUjTtUuJN",FALSE,142,"<a href=""https://github.com/harpojaeger/service-changes"" rel=""nofollow"">mta-fake-service-changes</a>",NA,NA,NA,NA,NA,NA,TRUE,0,0,FALSE,FALSE,FALSE,"en",1579923487652663296,"1579923487652663296","MTA work crews have been dispatched to 23rd St to fix singing problems. We hope to have regular service restored soon. https://t.co/ZgUjTtUuJN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",2022-10-11 15:53:53,1579923259105378304,"1579923259105378304","whitelist Billboard @dezentraman @BalzsSs3 @MCCHAMONXI @KingShelterOff1 @T10B3AR @M90AbuEideh @Raillou_mta @BBlibloue @zander_steyn6 @Nirvanaraf1 @hooliestudio @AnthonyMacapar https://t.co/tPViCkxciz",FALSE,175,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,NA,TRUE,0,0,FALSE,FALSE,FALSE,"en",1579739744271224832,"1579739744271224838","whitelist Billboard @dezentraman @BalzsSs3 @MCCHAMONXI @KingShelterOff1 @T10B3AR @M90AbuEideh @Raillou_mta @BBlibloue @zander_steyn6 @Nirvanaraf1 @hooliestudio @AnthonyMacapar https://t.co/tPViCkxciz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",2022-10-11 15:53:46,1579923232932888576,"1579923232932888577","@LIRR @MTA Success is not an accident, lt's hard work, Perseverence,Sacrifice and atmost love what you do.Compound lending company we have done it all for you come to us for any loan with out collateral security For more, 
https://t.co/WEhwp5nkni",FALSE,246,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1579909708634214400,"1579909708634214402",104263696,"104263696","LIRR",NA,FALSE,0,0,FALSE,FALSE,FALSE,"en",NA,NA,"@LIRR @MTA Success is not an accident, lt's hard work, Perseverence,Sacrifice and atmost love what you do.Compound lending company we have done it all for you come to us for any loan with out collateral security For more, 
https://t.co/WEhwp5nkni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",2022-10-11 15:50:42,1579922458895077376,"1579922458895077377","@gooraj We are ready for OMNY…just waiting for the MTA to release the software",FALSE,78,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1579911025004273664,"1579911025004273664",15328719,"15328719","gooraj",NA,FALSE,0,0,FALSE,FALSE,NA,"en",NA,NA,"@gooraj We are ready for OMNY…just waiting for the MTA to release the software",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",2022-10-11 15:50:02,1579922291810775040,"1579922291810775040","Local to express reported on #4train #5train and #6train Local to Express #MTA https://t.co/jh4U3CtNY0",FALSE,102,"<a href=""http://www.subwaystats.com"" rel=""nofollow"">SubwayStats</a>",NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,FALSE,"en",NA,NA,"Local to express reported on #4train #5train and #6train Local to Express #MTA https://t.co/jh4U3CtNY0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",2022-10-11 15:46:19,1579921356874952704,"1579921356874952704","@StephanieLearns @foot_notes_pod Because teachers across the state that make up the MTA pay dues. 

https://t.co/0ZFWE4osVO",FALSE,123,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1579907165636419584,"1579907165636419584",3906055878,"3906055878","StephanieLearns",NA,FALSE,0,2,FALSE,FALSE,FALSE,"en",NA,NA,"@StephanieLearns @foot_notes_pod Because teachers across the state that make up the MTA pay dues. 

https://t.co/0ZFWE4osVO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",2022-10-11 15:45:23,1579921121293787136,"1579921121293787136","MtA recently released a policy draft on Sexual Violence Prevention. We made a summary of important points on our website and provided a link to the @MountAllison feedback survey. 

We encourage students to review the policy and provide feedback!

https://t.co/wseXBXnJcR",FALSE,270,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,FALSE,0,1,FALSE,FALSE,FALSE,"en",NA,NA,"MtA recently released a policy draft on Sexual Violence Prevention. We made a summary of important points on our website and provided a link to the @MountAllison feedback survey. 

We encourage students to review the policy and provide feedback!

https://t.co/wseXBXnJcR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",2022-10-11 15:43:33,1579920660062560256,"1579920660062560256","Ya knew Lil Murda used to be underground in the MTA beating drums? I sure don’t remember him doing that.",FALSE,104,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,"en",NA,NA,"Ya knew Lil Murda used to be underground in the MTA beating drums? I sure don’t remember him doing that.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",2022-10-11 15:40:43,1579919946473054208,"1579919946473054209","@nyct_guy Hello, there. You're correct, the requested stops will be made along Grand St and 69th St. ^AW",FALSE,104,"<a href=""http://www.conversocial.com"" rel=""nofollow"">Verint Messaging</a>",1579919401327144960,"1579919401327144960",1072547217578311680,"1072547217578311680","nyct_guy",NA,FALSE,0,0,FALSE,FALSE,NA,"en",NA,NA,"@nyct_guy Hello, there. You're correct, the requested stops will be made along Grand St and 69th St. ^AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",2022-10-11 15:38:33,1579919401327144960,"1579919401327144960","@NYCTBus Don't you mean 69th Street &amp; Grand Avenue?",FALSE,55,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1579805593048559616,"1579805593048559616",69797010,"69797010","NYCTBus",NA,FALSE,0,0,FALSE,FALSE,NA,"en",NA,NA,"@NYCTBus Don't you mean 69th Street &amp; Grand Avenue?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",2022-10-11 15:38:19,1579919341541527552,"1579919341541527552","These MTA train be Cold az fuk",FALSE,30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,"en",NA,NA,"These MTA train be Cold az fuk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",2022-10-11 15:37:42,1579919187656736768,"1579919187656736770","@maverick_lens <U+0001F440><U+0001F914>Normal photo without cause horny.mta clothes",FALSE,61,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1579897279859011584,"1579897279859011585",1282794813100785664,"1282794813100785666","maverick_lens",NA,FALSE,0,0,FALSE,FALSE,NA,"en",NA,NA,"@maverick_lens <U+0001F440><U+0001F914>Normal photo without cause horny.mta clothes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",2022-10-11 15:35:15,1579918572981141504,"1579918572981141504","@DraftyLoft @HardlyTimes @culturaltutor Both more accessible and more practical. If you want to see how well even quasi governmental trains work, look no further than the MTA. Dirty stations, ghost trains, wasted electricity and man hours, property value determined by train station, crime. Driving IS accessibility.",FALSE,316,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1579914655589609472,"1579914655589609472",1160375943199895552,"1160375943199895553","DraftyLoft",NA,FALSE,0,0,FALSE,FALSE,NA,"en",NA,NA,"@DraftyLoft @HardlyTimes @culturaltutor Both more accessible and more practical. If you want to see how well even quasi governmental trains work, look no further than the MTA. Dirty stations, ghost trains, wasted electricity and man hours, property value determined by train station, crime. Driving IS accessibility.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",2022-10-11 15:35:05,1579918530253795328,"1579918530253795329","archived! $ 570 | Orig '69 The Maze Armageddon Lp Ex Mta Rare Acid Heavy Psych Fuzz #vinyl https://t.co/teNzAJPp45 https://t.co/FxCzwLaKPz",FALSE,114,"<a href=""http://www.popsike.com"" rel=""nofollow"">popsike.com</a>",NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,FALSE,"en",NA,NA,"archived! $ 570 | Orig '69 The Maze Armageddon Lp Ex Mta Rare Acid Heavy Psych Fuzz #vinyl https://t.co/teNzAJPp45 https://t.co/FxCzwLaKPz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",2022-10-11 15:34:36,1579918408187260928,"1579918408187260928","@LawTrades It’s ok to try different practice areas until you find one that works for you.",FALSE,89,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1579836195764572160,"1579836195764572161",1078398283,"1078398283","LawTrades",NA,FALSE,0,1,FALSE,FALSE,NA,"en",NA,NA,"@LawTrades It’s ok to try different practice areas until you find one that works for you.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",2022-10-11 15:32:49,1579917956745932800,"1579917956745932800","Due to construction on C St. &amp; 20th St. NW, Route 820 will pick up Passengers at Virginia Ave. &amp; C. St .NW https://t.co/vfDNlXGMjF",FALSE,138,"<a href=""http://mta.maryland.gov"" rel=""nofollow"">MTA Maryland Alerts</a>",NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,FALSE,"en",NA,NA,"Due to construction on C St. &amp; 20th St. NW, Route 820 will pick up Passengers at Virginia Ave. &amp; C. St .NW https://t.co/vfDNlXGMjF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",2022-10-11 15:31:59,1579917749899231232,"1579917749899231233","Shoutout to the @MTA contractor who cleaned the crap out of the seats on the C line terminal",FALSE,92,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,"en",NA,NA,"Shoutout to the @MTA contractor who cleaned the crap out of the seats on the C line terminal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",2022-10-11 15:31:10,1579917541815685120,"1579917541815685120","@ralessi1 Hi there, we will share your suggestion with the right team. As info in our new Grand Central schedule, we will have a transfer at Jamaica from the 4:57 PM Penn to Long Beach train. There's a 5:03 direct from Grand Central and a 5:19 from Penn.  https://t.co/sV7DfuBUZJ  ^AC",FALSE,284,"<a href=""http://www.conversocial.com"" rel=""nofollow"">Verint Messaging</a>",1579522877967462400,"1579522877967462402",1553762478,"1553762478","ralessi1",NA,FALSE,0,0,FALSE,FALSE,FALSE,"en",NA,NA,"@ralessi1 Hi there, we will share your suggestion with the right team. As info in our new Grand Central schedule, we will have a transfer at Jamaica from the 4:57 PM Penn to Long Beach train. There's a 5:03 direct from Grand Central and a 5:19 from Penn.  https://t.co/sV7DfuBUZJ  ^AC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",2022-10-11 15:29:16,1579917066844639232,"1579917066844639233","@errollouis Super funny to the families of murder victims on the MTA, to those who've been beaten or robbed or menaced by the homeless and criminals.",FALSE,149,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1579626913496461312,"1579626913496461313",16376937,"16376937","errollouis",NA,FALSE,0,0,FALSE,FALSE,NA,"en",NA,NA,"@errollouis Super funny to the families of murder victims on the MTA, to those who've been beaten or robbed or menaced by the homeless and criminals.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2022-10-11 15:28:00,1579916745304788992,"1579916745304788993","In the US... By 2055, at least 95% of 364 inaccessible subway stations in NY city will become accessible following a landmark settlement agreement between disability advocates &amp; the Metropolitan Transportation Authority (MTA). 
https://t.co/PLphFXNfMq",FALSE,255,"<a href=""https://www.socialchamp.io"" rel=""nofollow"">SocialChamp IO </a>",NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,FALSE,"en",NA,NA,"In the US... By 2055, at least 95% of 364 inaccessible subway stations in NY city will become accessible following a landmark settlement agreement between disability advocates &amp; the Metropolitan Transportation Authority (MTA). 
https://t.co/PLphFXNfMq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",2022-10-11 15:27:11,1579916541650702336,"1579916541650702336","@MTA why are there no D trains on this board? Not one of the next 5 trains over the next 19 minutes is a D.",FALSE,107,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,94129050,"94129050","MTA",NA,FALSE,0,0,FALSE,FALSE,NA,"en",NA,NA,"@MTA why are there no D trains on this board? Not one of the next 5 trains over the next 19 minutes is a D.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",2022-10-11 15:27:05,1579916514496372736,"1579916514496372737","Due to street closures for the International Monetary Fund (IMF)/World Bank Fall Meeting, MTA Commuter Bus will not be able to serve the 19th Street stop between Pennsylvania Ave &amp; H Street, NW from Tuesday, October 11, 2022 throu... https://t.co/vfDNlXoD5x",FALSE,261,"<a href=""http://mta.maryland.gov"" rel=""nofollow"">MTA Maryland Alerts</a>",NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,FALSE,"en",NA,NA,"Due to street closures for the International Monetary Fund (IMF)/World Bank Fall Meeting, MTA Commuter Bus will not be able to serve the 19th Street stop between Pennsylvania Ave &amp; H Street, NW from Tuesday, October 11, 2022 throu... https://t.co/vfDNlXoD5x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
