,c_a,unit,scp,station,line_name,division,date,time,description,entries,exits
16,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-30T00:00:00.000,19:00:00,REGULAR,7510918,2558579
17,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-30T00:00:00.000,23:00:00,REGULAR,7511062,2558590
18,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-29T00:00:00.000,03:00:00,REGULAR,7509828,2558111
19,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-29T00:00:00.000,07:00:00,REGULAR,7509833,2558134
20,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-29T00:00:00.000,11:00:00,REGULAR,7509871,2558237
21,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-29T00:00:00.000,15:00:00,REGULAR,7510000,2558285
22,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-29T00:00:00.000,19:00:00,REGULAR,7510319,2558339
23,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-29T00:00:00.000,23:00:00,REGULAR,7510454,2558348
24,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-28T00:00:00.000,03:00:00,REGULAR,7509173,2557830
25,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-28T00:00:00.000,07:00:00,REGULAR,7509179,2557859
26,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-28T00:00:00.000,11:00:00,REGULAR,7509226,2557986
27,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-28T00:00:00.000,12:16:53,REGULAR,7509250,2557994
28,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-28T00:00:00.000,15:00:00,REGULAR,7509369,2558052
29,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-28T00:00:00.000,19:00:00,REGULAR,7509683,2558095
30,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-28T00:00:00.000,23:00:00,REGULAR,7509820,2558109
31,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-27T00:00:00.000,03:00:00,REGULAR,7508858,2557705
32,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-27T00:00:00.000,07:00:00,REGULAR,7508862,2557711
33,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-27T00:00:00.000,11:00:00,REGULAR,7508885,2557743
34,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-27T00:00:00.000,15:00:00,REGULAR,7508955,2557778
35,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-27T00:00:00.000,19:00:00,REGULAR,7509073,2557801
36,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-27T00:00:00.000,23:00:00,REGULAR,7509162,2557824
37,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-26T00:00:00.000,03:00:00,REGULAR,7508509,2557569
38,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-26T00:00:00.000,07:00:00,REGULAR,7508511,2557581
39,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-26T00:00:00.000,11:00:00,REGULAR,7508531,2557636
40,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-26T00:00:00.000,15:00:00,REGULAR,7508610,2557667
41,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-26T00:00:00.000,19:00:00,REGULAR,7508767,2557689
42,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-26T00:00:00.000,23:00:00,REGULAR,7508852,2557704
43,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-25T00:00:00.000,03:00:00,REGULAR,7508433,2557506
44,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-25T00:00:00.000,07:00:00,REGULAR,7508433,2557513
45,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-25T00:00:00.000,11:00:00,REGULAR,7508441,2557529
46,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-25T00:00:00.000,15:00:00,REGULAR,7508454,2557542
47,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-25T00:00:00.000,19:00:00,REGULAR,7508490,2557549
48,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-25T00:00:00.000,23:00:00,REGULAR,7508502,2557567
49,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-24T00:00:00.000,03:00:00,REGULAR,7508028,2557318
50,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-24T00:00:00.000,07:00:00,REGULAR,7508031,2557339
51,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-24T00:00:00.000,11:00:00,REGULAR,7508062,2557429
52,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-24T00:00:00.000,15:00:00,REGULAR,7508208,2557474
53,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-24T00:00:00.000,19:00:00,REGULAR,7508402,2557497
54,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-24T00:00:00.000,23:00:00,REGULAR,7508429,2557503
55,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-23T00:00:00.000,03:00:00,REGULAR,7507444,2557075
56,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-23T00:00:00.000,07:00:00,REGULAR,7507450,2557104
57,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-23T00:00:00.000,11:00:00,REGULAR,7507500,2557229
58,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-23T00:00:00.000,15:00:00,REGULAR,7507639,2557274
59,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-23T00:00:00.000,19:00:00,REGULAR,7507919,2557304
60,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-23T00:00:00.000,23:00:00,REGULAR,7508020,2557318
61,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-22T00:00:00.000,03:00:00,REGULAR,7506881,2556837
62,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-22T00:00:00.000,07:00:00,REGULAR,7506889,2556853
63,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-22T00:00:00.000,11:00:00,REGULAR,7506926,2556979
64,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-22T00:00:00.000,15:00:00,REGULAR,7507047,2557021
65,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-22T00:00:00.000,19:00:00,REGULAR,7507308,2557060
66,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-22T00:00:00.000,23:00:00,REGULAR,7507436,2557074
67,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-21T00:00:00.000,03:00:00,REGULAR,7506368,2556565
68,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-21T00:00:00.000,07:00:00,REGULAR,7506372,2556597
69,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-21T00:00:00.000,11:00:00,REGULAR,7506404,2556736
70,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-21T00:00:00.000,15:00:00,REGULAR,7506497,2556781
71,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-21T00:00:00.000,19:00:00,REGULAR,7506764,2556819
72,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-21T00:00:00.000,23:00:00,REGULAR,7506874,2556835
73,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-20T00:00:00.000,03:00:00,REGULAR,7506055,2556467
74,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-20T00:00:00.000,07:00:00,REGULAR,7506059,2556471
75,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-20T00:00:00.000,11:00:00,REGULAR,7506082,2556500
76,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-20T00:00:00.000,15:00:00,REGULAR,7506165,2556534
77,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-20T00:00:00.000,19:00:00,REGULAR,7506290,2556554
78,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-20T00:00:00.000,23:00:00,REGULAR,7506358,2556559
79,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-19T00:00:00.000,03:00:00,REGULAR,7505644,2556326
80,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-19T00:00:00.000,07:00:00,REGULAR,7505647,2556330
81,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-19T00:00:00.000,11:00:00,REGULAR,7505683,2556378
82,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-19T00:00:00.000,15:00:00,REGULAR,7505774,2556423
83,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-19T00:00:00.000,19:00:00,REGULAR,7505939,2556447
84,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-19T00:00:00.000,23:00:00,REGULAR,7506040,2556461
85,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-18T00:00:00.000,03:00:00,REGULAR,7505090,2556067
86,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-17T00:00:00.000,03:00:00,REGULAR,7504708,2555886
87,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-17T00:00:00.000,07:00:00,REGULAR,7504715,2555898
88,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-17T00:00:00.000,11:00:00,REGULAR,7504740,2555984
89,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-17T00:00:00.000,15:00:00,REGULAR,7504806,2556031
90,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-17T00:00:00.000,19:00:00,REGULAR,7504989,2556059
91,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-17T00:00:00.000,23:00:00,REGULAR,7505084,2556065
92,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-16T00:00:00.000,03:00:00,REGULAR,7504159,2555628
93,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-16T00:00:00.000,07:00:00,REGULAR,7504169,2555662
94,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-16T00:00:00.000,11:00:00,REGULAR,7504219,2555805
95,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-16T00:00:00.000,15:00:00,REGULAR,7504346,2555853
96,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-16T00:00:00.000,19:00:00,REGULAR,7504601,2555873
97,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-16T00:00:00.000,23:00:00,REGULAR,7504699,2555884
98,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-15T00:00:00.000,03:00:00,REGULAR,7503521,2555372
99,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-15T00:00:00.000,07:00:00,REGULAR,7503529,2555406
100,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-15T00:00:00.000,11:00:00,REGULAR,7503581,2555539
101,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-15T00:00:00.000,15:00:00,REGULAR,7503720,2555582
102,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-15T00:00:00.000,19:00:00,REGULAR,7504007,2555609
103,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-15T00:00:00.000,23:00:00,REGULAR,7504151,2555625
104,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-14T00:00:00.000,03:00:00,REGULAR,7502984,2555120
105,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-14T00:00:00.000,07:00:00,REGULAR,7502993,2555151
106,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-14T00:00:00.000,11:00:00,REGULAR,7503042,2555288
107,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-14T00:00:00.000,15:00:00,REGULAR,7503136,2555331
108,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-14T00:00:00.000,19:00:00,REGULAR,7503387,2555357
109,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-14T00:00:00.000,23:00:00,REGULAR,7503517,2555370
110,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-13T00:00:00.000,03:00:00,REGULAR,7502677,2554995
111,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-13T00:00:00.000,07:00:00,REGULAR,7502681,2555002
112,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-13T00:00:00.000,11:00:00,REGULAR,7502707,2555038
113,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-13T00:00:00.000,15:00:00,REGULAR,7502770,2555074
114,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-13T00:00:00.000,19:00:00,REGULAR,7502900,2555105
115,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-13T00:00:00.000,23:00:00,REGULAR,7502975,2555117
116,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-12T00:00:00.000,03:00:00,REGULAR,7502259,2554852
117,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-12T00:00:00.000,07:00:00,REGULAR,7502264,2554865
118,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-12T00:00:00.000,11:00:00,REGULAR,7502294,2554920
119,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-12T00:00:00.000,15:00:00,REGULAR,7502382,2554941
120,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-12T00:00:00.000,19:00:00,REGULAR,7502539,2554977
121,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-12T00:00:00.000,23:00:00,REGULAR,7502665,2554991
122,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-11T00:00:00.000,03:00:00,REGULAR,7501698,2554576
123,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-11T00:00:00.000,07:00:00,REGULAR,7501706,2554608
124,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-11T00:00:00.000,11:00:00,REGULAR,7501738,2554743
125,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-11T00:00:00.000,15:00:00,REGULAR,7501853,2554797
126,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-11T00:00:00.000,19:00:00,REGULAR,7502103,2554833
127,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-11T00:00:00.000,23:00:00,REGULAR,7502239,2554847
128,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-10T00:00:00.000,03:00:00,REGULAR,7501139,2554292
129,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-10T00:00:00.000,07:00:00,REGULAR,7501146,2554326
130,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-10T00:00:00.000,11:00:00,REGULAR,7501189,2554457
131,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-10T00:00:00.000,15:00:00,REGULAR,7501298,2554512
132,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-10T00:00:00.000,19:00:00,REGULAR,7501553,2554553
133,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-10T00:00:00.000,23:00:00,REGULAR,7501688,2554569
134,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-09T00:00:00.000,03:00:00,REGULAR,7500566,2554033
135,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-09T00:00:00.000,07:00:00,REGULAR,7500574,2554069
136,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-09T00:00:00.000,11:00:00,REGULAR,7500613,2554197
137,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-09T00:00:00.000,15:00:00,REGULAR,7500737,2554248
138,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-09T00:00:00.000,19:00:00,REGULAR,7501001,2554276
139,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-09T00:00:00.000,23:00:00,REGULAR,7501129,2554288
140,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-08T00:00:00.000,03:00:00,REGULAR,7500012,2553768
141,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-08T00:00:00.000,07:00:00,REGULAR,7500020,2553794
142,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-08T00:00:00.000,11:00:00,REGULAR,7500056,2553942
143,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-08T00:00:00.000,15:00:00,REGULAR,7500184,2553982
144,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-08T00:00:00.000,19:00:00,REGULAR,7500444,2554013
145,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-08T00:00:00.000,23:00:00,REGULAR,7500560,2554030
146,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-07T00:00:00.000,03:00:00,REGULAR,7499457,2553498
147,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-07T00:00:00.000,07:00:00,REGULAR,7499462,2553527
148,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-07T00:00:00.000,11:00:00,REGULAR,7499506,2553661
149,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-07T00:00:00.000,15:00:00,REGULAR,7499607,2553713
150,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-07T00:00:00.000,19:00:00,REGULAR,7499867,2553745
151,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-07T00:00:00.000,23:00:00,REGULAR,7500008,2553767
152,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-06T00:00:00.000,03:00:00,REGULAR,7499159,2553378
153,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-06T00:00:00.000,07:00:00,REGULAR,7499165,2553383
154,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-06T00:00:00.000,11:00:00,REGULAR,7499183,2553412
155,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-06T00:00:00.000,15:00:00,REGULAR,7499254,2553444
156,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-06T00:00:00.000,19:00:00,REGULAR,7499368,2553475
157,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-06T00:00:00.000,23:00:00,REGULAR,7499451,2553490
158,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-05T00:00:00.000,03:00:00,REGULAR,7498815,2553247
159,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-05T00:00:00.000,07:00:00,REGULAR,7498819,2553255
160,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-05T00:00:00.000,11:00:00,REGULAR,7498844,2553303
161,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-05T00:00:00.000,15:00:00,REGULAR,7498921,2553337
162,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-05T00:00:00.000,19:00:00,REGULAR,7499067,2553363
163,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-05T00:00:00.000,23:00:00,REGULAR,7499149,2553372
164,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-04T00:00:00.000,03:00:00,REGULAR,7498213,2552978
165,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-04T00:00:00.000,07:00:00,REGULAR,7498219,2553014
166,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-04T00:00:00.000,11:00:00,REGULAR,7498262,2553145
167,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-04T00:00:00.000,15:00:00,REGULAR,7498399,2553192
168,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-04T00:00:00.000,19:00:00,REGULAR,7498663,2553222
169,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-04T00:00:00.000,23:00:00,REGULAR,7498804,2553241
170,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-03T00:00:00.000,03:00:00,REGULAR,7497628,2552735
171,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-03T00:00:00.000,07:00:00,REGULAR,7497634,2552766
172,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-03T00:00:00.000,11:00:00,REGULAR,7497678,2552887
173,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-03T00:00:00.000,15:00:00,REGULAR,7497790,2552923
174,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-03T00:00:00.000,19:00:00,REGULAR,7498070,2552962
175,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-03T00:00:00.000,23:00:00,REGULAR,7498202,2552974
176,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-02T00:00:00.000,03:00:00,REGULAR,7497081,2552463
177,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-02T00:00:00.000,07:00:00,REGULAR,7497090,2552492
178,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-02T00:00:00.000,11:00:00,REGULAR,7497125,2552623
179,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-02T00:00:00.000,15:00:00,REGULAR,7497236,2552676
180,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-02T00:00:00.000,19:00:00,REGULAR,7497496,2552719
181,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-02T00:00:00.000,23:00:00,REGULAR,7497614,2552732
182,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-01T00:00:00.000,03:00:00,REGULAR,7496456,2552196
183,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-01T00:00:00.000,07:00:00,REGULAR,7496465,2552220
184,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-01T00:00:00.000,11:00:00,REGULAR,7496517,2552350
185,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-01T00:00:00.000,15:00:00,REGULAR,7496630,2552402
186,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-01T00:00:00.000,19:00:00,REGULAR,7496946,2552444
187,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-12-01T00:00:00.000,23:00:00,REGULAR,7497072,2552459
188,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-11-30T00:00:00.000,03:00:00,REGULAR,7495980,2551953
189,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-11-30T00:00:00.000,07:00:00,REGULAR,7495984,2551984
190,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-11-30T00:00:00.000,11:00:00,REGULAR,7496021,2552104
191,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-11-30T00:00:00.000,15:00:00,REGULAR,7496128,2552148
192,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-11-30T00:00:00.000,19:00:00,REGULAR,7496333,2552177
193,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-11-30T00:00:00.000,23:00:00,REGULAR,7496452,2552188
194,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-11-29T00:00:00.000,03:00:00,REGULAR,7495710,2551844
195,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-11-29T00:00:00.000,07:00:00,REGULAR,7495713,2551850
196,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-11-29T00:00:00.000,11:00:00,REGULAR,7495737,2551887
197,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-11-29T00:00:00.000,15:00:00,REGULAR,7495791,2551916
198,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-11-29T00:00:00.000,19:00:00,REGULAR,7495901,2551935
199,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-11-29T00:00:00.000,23:00:00,REGULAR,7495975,2551947
200,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-11-28T00:00:00.000,03:00:00,REGULAR,7495312,2551701
201,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-11-28T00:00:00.000,07:00:00,REGULAR,7495318,2551711
202,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-11-28T00:00:00.000,11:00:00,REGULAR,7495333,2551756
203,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-11-28T00:00:00.000,15:00:00,REGULAR,7495436,2551802
204,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-11-28T00:00:00.000,19:00:00,REGULAR,7495596,2551834
205,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-11-28T00:00:00.000,23:00:00,REGULAR,7495698,2551839
206,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-11-27T00:00:00.000,03:00:00,REGULAR,7494863,2551533
207,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-11-27T00:00:00.000,07:00:00,REGULAR,7494865,2551554
208,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-11-27T00:00:00.000,11:00:00,REGULAR,7494898,2551628
209,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-11-27T00:00:00.000,15:00:00,REGULAR,7495010,2551658
210,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-11-27T00:00:00.000,19:00:00,REGULAR,7495196,2551688
211,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-11-27T00:00:00.000,23:00:00,REGULAR,7495308,2551696
212,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-11-26T00:00:00.000,03:00:00,REGULAR,7494760,2551478
213,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-11-26T00:00:00.000,07:00:00,REGULAR,7494764,2551483
214,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-11-26T00:00:00.000,11:00:00,REGULAR,7494777,2551501
215,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-11-26T00:00:00.000,15:00:00,REGULAR,7494808,2551509
216,A002,R051,02-00-00,59 ST,NQR456W,BMT,2020-11-26T00:00:00.000,19:00:00,REGULAR,7494842,2551527
